"","ID","RecordID","SiteID","counts.cleaned"
"2384","FANY2014719_W7","FANY2014719","FANY",0
"2385","FANY2014720_W7","FANY2014720","FANY",0
"2386","EIDE2014718_W8","EIDE2014718","EIDE",0
"2387","ENBO2014719_W8","ENBO2014719","ENBO",0
"2388","SJEN2014719_W8","SJEN2014719","SJEN",0
"2389","SJEN2014720_W8","SJEN2014720","SJEN",0
"2390","COWC2014718_W8","COWC2014718","COWC",0
"2391","COWC2014719_W8","COWC2014719","COWC",0
"2392","COWC2014720_W8","COWC2014720","COWC",0
"2393","COWC2014721_W8","COWC2014721","COWC",0
"2394","EIDE2014720_W8","EIDE2014720","EIDE",0
"2395","BB722014719_W8","BB722014719","BB72",0
"2396","WHIF2014720_W8","WHIF2014720","WHIF",0
"2397","BB042014718_W8","BB042014718","BB04",1700
"2398","WHIF2014719_W8","WHIF2014719","WHIF",0
"2399","BB042014720_W8","BB042014720","BB04",1200
"2400","BB722014720_W8","BB722014720","BB72",0
"2401","ESQU2014719_W8","ESQU2014719","ESQU",1
"2402","ESQU2014720_W8","ESQU2014720","ESQU",6
"2403","DEEP2014721_W8","DEEP2014721","DEEP",0
"2404","EIDE2014719_W8","EIDE2014719","EIDE",0
"2405","NANO2014719_W8","NANO2014719","NANO",0
"2406","NANO2014720_W8","NANO2014720","NANO",0
"2407","PEDD2014719_W8","PEDD2014719","PEDD",0
"2408","PEDD2014720_W8","PEDD2014720","PEDD",0
"2409","MAPL2014719_W8","MAPL2014719","MAPL",0
"2410","MAPL2014720_W8","MAPL2014720","MAPL",0
"2411","ISVI2014719_W8","ISVI2014719","ISVI",0
"2412","FRCR2014719_W8","FRCR2014719","FRCR",6
"2413","FRCR2014720_W8","FRCR2014720","FRCR",31.0588235294118
"2414","SANM2014719_W8","SANM2014719","SANM",0
"2415","SANM2014720_W8","SANM2014720","SANM",2.66666666666667
"2416","WHIF2014816_W8","WHIF2014816","WHIF",3.57142857142857
"2417","WHIF2014817_W8","WHIF2014817","WHIF",2
"2418","EIDE2014815_W8","EIDE2014815","EIDE",0
"2419","EIDE2014817_W8","EIDE2014817","EIDE",0
"2420","FRCR2014816_W8","FRCR2014816","FRCR",3.2
"2421","SJEN2014816_W8","SJEN2014816","SJEN",0
"2422","FRCR2014817_W8","FRCR2014817","FRCR",3.42857142857143
"2423","SJEN2014817_W8","SJEN2014817","SJEN",200
"2424","BB922014816_W8","BB922014816","BB92",130
"2425","NANO2014815_W8","NANO2014815","NANO",0
"2426","NANO2014816_W8","NANO2014816","NANO",0
"2427","NANO2014817_W8","NANO2014817","NANO",0
"2428","ENBO2014817_W8","ENBO2014817","ENBO",0
"2429","SJEN2014815_W8","SJEN2014815","SJEN",0
"2430","COWC2014817_W8","COWC2014817","COWC",160
"2431","ESQU2014816_W8","ESQU2014816","ESQU",15
"2432","ESQU2014817_W8","ESQU2014817","ESQU",11
"2433","ISVI2014720_W8","ISVI2014720","ISVI",0
"2434","ISVI2014721_W8","ISVI2014721","ISVI",0
"2435","ISVI2014816_W8","ISVI2014816","ISVI",0
"2436","ISVI2014817_W8","ISVI2014817","ISVI",0
"2437","COWC2014818_W8","COWC2014818","COWC",0
"2438","DEEP2014718_W8","DEEP2014718","DEEP",0
"2439","DEEP2014719_W8","DEEP2014719","DEEP",0
"2440","DEEP2014818_W8","DEEP2014818","DEEP",0
"2441","BB722014816_W8","BB722014816","BB72",1700
"2442","BB722014817_W8","BB722014817","BB72",0
"2443","PEDD2014816_W8","PEDD2014816","PEDD",0
"2444","PEDD2014817_W8","PEDD2014817","PEDD",0
"2445","CHEM2014815_W8","CHEM2014815","CHEM",273
"2446","CHEM2014818_W8","CHEM2014818","CHEM",133
"2447","BB042014815_W8","BB042014815","BB04",1100
"2448","BB042014816_W8","BB042014816","BB04",250
"2449","BB042014817_W8","BB042014817","BB04",0
"2450","DEEP2014816_W8","DEEP2014816","DEEP",20
"2451","DEEP2014817_W8","DEEP2014817","DEEP",0
"2452","MAPL2014816_W8","MAPL2014816","MAPL",0
"2453","MAPL2014817_W8","MAPL2014817","MAPL",0
"2454","COBE2014719_W8","COBE2014719","COBE",0
"2455","COBE2014720_W8","COBE2014720","COBE",0
"2456","COBE2014721_W8","COBE2014721","COBE",0
"2457","COBE2014816_W8","COBE2014816","COBE",0
"2458","COBE2014817_W8","COBE2014817","COBE",0
"2459","COBE2014818_W8","COBE2014818","COBE",0
"2460","WITT2014719_W8","WITT2014719","WITT",0.813953488372093
"2461","WITT2014720_W8","WITT2014720","WITT",46.75
"2462","WITT2014816_W8","WITT2014816","WITT",9.5
"2463","WITT2014817_W8","WITT2014817","WITT",1.46774193548387
"2464","RBBP2014815_W8","RBBP2014815","RBBP",0
"2465","RBBP2014816_W8","RBBP2014816","RBBP",37.5317258883249
"2466","SANM2014816_W8","SANM2014816","SANM",0
"2467","SANM2014817_W8","SANM2014817","SANM",0
"2468","FANY2014719_W8","FANY2014719","FANY",0
"2469","FANY2014720_W8","FANY2014720","FANY",0
"2470","EIDE2014718_W9","EIDE2014718","EIDE",0
"2471","ENBO2014719_W9","ENBO2014719","ENBO",0
"2472","SJEN2014719_W9","SJEN2014719","SJEN",0
"2473","SJEN2014720_W9","SJEN2014720","SJEN",0
"2474","COWC2014718_W9","COWC2014718","COWC",0
"2475","COWC2014719_W9","COWC2014719","COWC",0
"2476","COWC2014720_W9","COWC2014720","COWC",0
"2477","COWC2014721_W9","COWC2014721","COWC",0
"2478","EIDE2014720_W9","EIDE2014720","EIDE",0
"2479","BB722014719_W9","BB722014719","BB72",0
"2480","WHIF2014720_W9","WHIF2014720","WHIF",0
"2481","BB042014718_W9","BB042014718","BB04",2000
"2482","WHIF2014719_W9","WHIF2014719","WHIF",0
"2483","BB042014720_W9","BB042014720","BB04",900
"2484","BB722014720_W9","BB722014720","BB72",38
"2485","ESQU2014719_W9","ESQU2014719","ESQU",5
"2486","ESQU2014720_W9","ESQU2014720","ESQU",17
"2487","DEEP2014721_W9","DEEP2014721","DEEP",0
"2488","EIDE2014719_W9","EIDE2014719","EIDE",0
"2489","NANO2014719_W9","NANO2014719","NANO",0
"2490","NANO2014720_W9","NANO2014720","NANO",0
"2491","PEDD2014719_W9","PEDD2014719","PEDD",0
"2492","PEDD2014720_W9","PEDD2014720","PEDD",0
"2493","MAPL2014719_W9","MAPL2014719","MAPL",0
"2494","MAPL2014720_W9","MAPL2014720","MAPL",0
"2495","ISVI2014719_W9","ISVI2014719","ISVI",0
"2496","FRCR2014719_W9","FRCR2014719","FRCR",2
"2497","FRCR2014720_W9","FRCR2014720","FRCR",24.2647058823529
"2498","SANM2014719_W9","SANM2014719","SANM",0
"2499","SANM2014720_W9","SANM2014720","SANM",0
"2500","WHIF2014816_W9","WHIF2014816","WHIF",1.42857142857143
"2501","WHIF2014817_W9","WHIF2014817","WHIF",0
"2502","EIDE2014815_W9","EIDE2014815","EIDE",100
"2503","EIDE2014817_W9","EIDE2014817","EIDE",0
"2504","FRCR2014816_W9","FRCR2014816","FRCR",2.4
"2505","SJEN2014816_W9","SJEN2014816","SJEN",0
"2506","FRCR2014817_W9","FRCR2014817","FRCR",4.28571428571429
"2507","SJEN2014817_W9","SJEN2014817","SJEN",0
"2508","BB922014816_W9","BB922014816","BB92",65
"2509","NANO2014815_W9","NANO2014815","NANO",0
"2510","NANO2014816_W9","NANO2014816","NANO",0
"2511","NANO2014817_W9","NANO2014817","NANO",0
"2512","ENBO2014817_W9","ENBO2014817","ENBO",0
"2513","SJEN2014815_W9","SJEN2014815","SJEN",0
"2514","COWC2014817_W9","COWC2014817","COWC",210
"2515","ESQU2014816_W9","ESQU2014816","ESQU",16
"2516","ESQU2014817_W9","ESQU2014817","ESQU",13
"2517","ISVI2014720_W9","ISVI2014720","ISVI",0
"2518","ISVI2014721_W9","ISVI2014721","ISVI",0
"2519","ISVI2014816_W9","ISVI2014816","ISVI",0
"2520","ISVI2014817_W9","ISVI2014817","ISVI",0
"2521","COWC2014818_W9","COWC2014818","COWC",0
"2522","DEEP2014718_W9","DEEP2014718","DEEP",0
"2523","DEEP2014719_W9","DEEP2014719","DEEP",0
"2524","DEEP2014818_W9","DEEP2014818","DEEP",0
"2525","BB722014816_W9","BB722014816","BB72",900
"2526","BB722014817_W9","BB722014817","BB72",0
"2527","PEDD2014816_W9","PEDD2014816","PEDD",0
"2528","PEDD2014817_W9","PEDD2014817","PEDD",0
"2529","CHEM2014815_W9","CHEM2014815","CHEM",0
"2530","CHEM2014818_W9","CHEM2014818","CHEM",0
"2531","BB042014815_W9","BB042014815","BB04",1100
"2532","BB042014816_W9","BB042014816","BB04",300
"2533","BB042014817_W9","BB042014817","BB04",0
"2534","DEEP2014816_W9","DEEP2014816","DEEP",0
"2535","DEEP2014817_W9","DEEP2014817","DEEP",0
"2536","MAPL2014816_W9","MAPL2014816","MAPL",0
"2537","MAPL2014817_W9","MAPL2014817","MAPL",0
"2538","COBE2014719_W9","COBE2014719","COBE",0
"2539","COBE2014720_W9","COBE2014720","COBE",0
"2540","COBE2014721_W9","COBE2014721","COBE",0
"2541","COBE2014816_W9","COBE2014816","COBE",0
"2542","COBE2014817_W9","COBE2014817","COBE",0
"2543","COBE2014818_W9","COBE2014818","COBE",0
"2544","WITT2014719_W9","WITT2014719","WITT",0.976744186046512
"2545","WITT2014720_W9","WITT2014720","WITT",46.75
"2546","WITT2014816_W9","WITT2014816","WITT",9.5
"2547","WITT2014817_W9","WITT2014817","WITT",1.46774193548387
"2548","RBBP2014815_W9","RBBP2014815","RBBP",0
"2549","RBBP2014816_W9","RBBP2014816","RBBP",9.62351945854484
"2550","SANM2014816_W9","SANM2014816","SANM",0
"2551","SANM2014817_W9","SANM2014817","SANM",0
"2552","FANY2014719_W9","FANY2014719","FANY",0
"2553","FANY2014720_W9","FANY2014720","FANY",0
"2554","EIDE2014718_W10","EIDE2014718","EIDE",0
"2555","ENBO2014719_W10","ENBO2014719","ENBO",0
"2556","SJEN2014719_W10","SJEN2014719","SJEN",0
"2557","SJEN2014720_W10","SJEN2014720","SJEN",0
"2558","COWC2014718_W10","COWC2014718","COWC",0
"2559","COWC2014719_W10","COWC2014719","COWC",0
"2560","COWC2014720_W10","COWC2014720","COWC",0
"2561","COWC2014721_W10","COWC2014721","COWC",0
"2562","EIDE2014720_W10","EIDE2014720","EIDE",0
"2563","BB722014719_W10","BB722014719","BB72",0
"2564","WHIF2014720_W10","WHIF2014720","WHIF",0
"2565","BB042014718_W10","BB042014718","BB04",2000
"2566","WHIF2014719_W10","WHIF2014719","WHIF",0
"2567","BB042014720_W10","BB042014720","BB04",750
"2568","BB722014720_W10","BB722014720","BB72",49
"2569","ESQU2014719_W10","ESQU2014719","ESQU",0
"2570","ESQU2014720_W10","ESQU2014720","ESQU",0
"2571","DEEP2014721_W10","DEEP2014721","DEEP",0
"2572","EIDE2014719_W10","EIDE2014719","EIDE",0
"2573","NANO2014719_W10","NANO2014719","NANO",0
"2574","NANO2014720_W10","NANO2014720","NANO",0
"2575","PEDD2014719_W10","PEDD2014719","PEDD",0
"2576","PEDD2014720_W10","PEDD2014720","PEDD",0
"2577","MAPL2014719_W10","MAPL2014719","MAPL",0
"2578","MAPL2014720_W10","MAPL2014720","MAPL",0
"2579","ISVI2014719_W10","ISVI2014719","ISVI",0
"2580","FRCR2014719_W10","FRCR2014719","FRCR",4
"2581","FRCR2014720_W10","FRCR2014720","FRCR",14.5588235294118
"2582","SANM2014719_W10","SANM2014719","SANM",0
"2583","SANM2014720_W10","SANM2014720","SANM",0
"2584","WHIF2014816_W10","WHIF2014816","WHIF",1.42857142857143
"2585","WHIF2014817_W10","WHIF2014817","WHIF",1.33333333333333
"2586","EIDE2014815_W10","EIDE2014815","EIDE",30
"2587","EIDE2014817_W10","EIDE2014817","EIDE",0
"2588","FRCR2014816_W10","FRCR2014816","FRCR",1.6
"2589","SJEN2014816_W10","SJEN2014816","SJEN",0
"2590","FRCR2014817_W10","FRCR2014817","FRCR",5.14285714285714
"2591","SJEN2014817_W10","SJEN2014817","SJEN",0
"2592","BB922014816_W10","BB922014816","BB92",450
"2593","NANO2014815_W10","NANO2014815","NANO",0
"2594","NANO2014816_W10","NANO2014816","NANO",0
"2595","NANO2014817_W10","NANO2014817","NANO",0
"2596","ENBO2014817_W10","ENBO2014817","ENBO",0
"2597","SJEN2014815_W10","SJEN2014815","SJEN",0
"2598","COWC2014817_W10","COWC2014817","COWC",220
"2599","ESQU2014816_W10","ESQU2014816","ESQU",15
"2600","ESQU2014817_W10","ESQU2014817","ESQU",6
"2601","ISVI2014720_W10","ISVI2014720","ISVI",0
"2602","ISVI2014721_W10","ISVI2014721","ISVI",0
"2603","ISVI2014816_W10","ISVI2014816","ISVI",0
"2604","ISVI2014817_W10","ISVI2014817","ISVI",0
"2605","COWC2014818_W10","COWC2014818","COWC",0
"2606","DEEP2014718_W10","DEEP2014718","DEEP",0
"2607","DEEP2014719_W10","DEEP2014719","DEEP",0
"2608","DEEP2014818_W10","DEEP2014818","DEEP",0
"2609","BB722014816_W10","BB722014816","BB72",500
"2610","BB722014817_W10","BB722014817","BB72",0
"2611","PEDD2014816_W10","PEDD2014816","PEDD",0
"2612","PEDD2014817_W10","PEDD2014817","PEDD",0
"2613","CHEM2014815_W10","CHEM2014815","CHEM",0
"2614","CHEM2014818_W10","CHEM2014818","CHEM",0
"2615","BB042014815_W10","BB042014815","BB04",1100
"2616","BB042014816_W10","BB042014816","BB04",0
"2617","BB042014817_W10","BB042014817","BB04",0
"2618","DEEP2014816_W10","DEEP2014816","DEEP",0
"2619","DEEP2014817_W10","DEEP2014817","DEEP",0
"2620","MAPL2014816_W10","MAPL2014816","MAPL",0
"2621","MAPL2014817_W10","MAPL2014817","MAPL",0
"2622","COBE2014719_W10","COBE2014719","COBE",0
"2623","COBE2014720_W10","COBE2014720","COBE",0
"2624","COBE2014721_W10","COBE2014721","COBE",0
"2625","COBE2014816_W10","COBE2014816","COBE",0
"2626","COBE2014817_W10","COBE2014817","COBE",0
"2627","COBE2014818_W10","COBE2014818","COBE",0
"2628","WITT2014719_W10","WITT2014719","WITT",0.976744186046512
"2629","WITT2014720_W10","WITT2014720","WITT",51
"2630","WITT2014816_W10","WITT2014816","WITT",11.5
"2631","WITT2014817_W10","WITT2014817","WITT",0.112903225806452
"2632","RBBP2014815_W10","RBBP2014815","RBBP",0
"2633","RBBP2014816_W10","RBBP2014816","RBBP",9.62351945854484
"2634","SANM2014816_W10","SANM2014816","SANM",0
"2635","SANM2014817_W10","SANM2014817","SANM",0
"2636","FANY2014719_W10","FANY2014719","FANY",0
"2637","FANY2014720_W10","FANY2014720","FANY",0
"2638","EIDE2014718_W11","EIDE2014718","EIDE",0
"2639","ENBO2014719_W11","ENBO2014719","ENBO",0
"2640","SJEN2014719_W11","SJEN2014719","SJEN",0
"2641","SJEN2014720_W11","SJEN2014720","SJEN",0
"2642","COWC2014718_W11","COWC2014718","COWC",0
"2643","COWC2014719_W11","COWC2014719","COWC",0
"2644","COWC2014720_W11","COWC2014720","COWC",0
"2645","COWC2014721_W11","COWC2014721","COWC",0
"2646","EIDE2014720_W11","EIDE2014720","EIDE",0
"2647","BB722014719_W11","BB722014719","BB72",0
"2648","WHIF2014720_W11","WHIF2014720","WHIF",0
"2649","BB042014718_W11","BB042014718","BB04",2000
"2650","WHIF2014719_W11","WHIF2014719","WHIF",0
"2651","BB042014720_W11","BB042014720","BB04",605
"2652","BB722014720_W11","BB722014720","BB72",0
"2653","ESQU2014719_W11","ESQU2014719","ESQU",20
"2654","ESQU2014720_W11","ESQU2014720","ESQU",7
"2655","DEEP2014721_W11","DEEP2014721","DEEP",0
"2656","EIDE2014719_W11","EIDE2014719","EIDE",0
"2657","NANO2014719_W11","NANO2014719","NANO",0
"2658","NANO2014720_W11","NANO2014720","NANO",0
"2659","PEDD2014719_W11","PEDD2014719","PEDD",0
"2660","PEDD2014720_W11","PEDD2014720","PEDD",0
"2661","MAPL2014719_W11","MAPL2014719","MAPL",0
"2662","MAPL2014720_W11","MAPL2014720","MAPL",0
"2663","ISVI2014719_W11","ISVI2014719","ISVI",0
"2664","FRCR2014719_W11","FRCR2014719","FRCR",2
"2665","FRCR2014720_W11","FRCR2014720","FRCR",28.1470588235294
"2666","SANM2014719_W11","SANM2014719","SANM",0
"2667","SANM2014720_W11","SANM2014720","SANM",0
"2668","WHIF2014816_W11","WHIF2014816","WHIF",0
"2669","WHIF2014817_W11","WHIF2014817","WHIF",1.33333333333333
"2670","EIDE2014815_W11","EIDE2014815","EIDE",150
"2671","EIDE2014817_W11","EIDE2014817","EIDE",0
"2672","FRCR2014816_W11","FRCR2014816","FRCR",2.4
"2673","SJEN2014816_W11","SJEN2014816","SJEN",0
"2674","FRCR2014817_W11","FRCR2014817","FRCR",3.42857142857143
"2675","SJEN2014817_W11","SJEN2014817","SJEN",0
"2676","BB922014816_W11","BB922014816","BB92",40
"2677","NANO2014815_W11","NANO2014815","NANO",0
"2678","NANO2014816_W11","NANO2014816","NANO",0
"2679","NANO2014817_W11","NANO2014817","NANO",0
"2680","ENBO2014817_W11","ENBO2014817","ENBO",0
"2681","SJEN2014815_W11","SJEN2014815","SJEN",0
"2682","COWC2014817_W11","COWC2014817","COWC",0
"2683","ESQU2014816_W11","ESQU2014816","ESQU",15
"2684","ESQU2014817_W11","ESQU2014817","ESQU",11
"2685","ISVI2014720_W11","ISVI2014720","ISVI",0
"2686","ISVI2014721_W11","ISVI2014721","ISVI",0
"2687","ISVI2014816_W11","ISVI2014816","ISVI",0
"2688","ISVI2014817_W11","ISVI2014817","ISVI",0
"2689","COWC2014818_W11","COWC2014818","COWC",0
"2690","DEEP2014718_W11","DEEP2014718","DEEP",0
"2691","DEEP2014719_W11","DEEP2014719","DEEP",0
"2692","DEEP2014818_W11","DEEP2014818","DEEP",0
"2693","BB722014816_W11","BB722014816","BB72",0
"2694","BB722014817_W11","BB722014817","BB72",0
"2695","PEDD2014816_W11","PEDD2014816","PEDD",0
"2696","PEDD2014817_W11","PEDD2014817","PEDD",0
"2697","CHEM2014815_W11","CHEM2014815","CHEM",0
"2698","CHEM2014818_W11","CHEM2014818","CHEM",0
"2699","BB042014815_W11","BB042014815","BB04",0
"2700","BB042014816_W11","BB042014816","BB04",0
"2701","BB042014817_W11","BB042014817","BB04",0
"2702","DEEP2014816_W11","DEEP2014816","DEEP",0
"2703","DEEP2014817_W11","DEEP2014817","DEEP",0
"2704","MAPL2014816_W11","MAPL2014816","MAPL",0
"2705","MAPL2014817_W11","MAPL2014817","MAPL",0
"2706","COBE2014719_W11","COBE2014719","COBE",0
"2707","COBE2014720_W11","COBE2014720","COBE",0
"2708","COBE2014721_W11","COBE2014721","COBE",0
"2709","COBE2014816_W11","COBE2014816","COBE",0
"2710","COBE2014817_W11","COBE2014817","COBE",0
"2711","COBE2014818_W11","COBE2014818","COBE",0
"2712","WITT2014719_W11","WITT2014719","WITT",0.813953488372093
"2713","WITT2014720_W11","WITT2014720","WITT",51
"2714","WITT2014816_W11","WITT2014816","WITT",10.5
"2715","WITT2014817_W11","WITT2014817","WITT",0.564516129032258
"2716","RBBP2014815_W11","RBBP2014815","RBBP",0
"2717","RBBP2014816_W11","RBBP2014816","RBBP",63.5152284263959
"2718","SANM2014816_W11","SANM2014816","SANM",0
"2719","SANM2014817_W11","SANM2014817","SANM",0
"2720","FANY2014719_W11","FANY2014719","FANY",0
"2721","FANY2014720_W11","FANY2014720","FANY",0
"2722","BB922014817_W1","BB922014817","BB92",754.772727272727
"2723","BB922014817_W2","BB922014817","BB92",638.295454545455
"2724","BB922014817_W3","BB922014817","BB92",843.295454545455
"2725","BB922014817_W4","BB922014817","BB92",1462.95454545455
"2726","BB922014817_W5","BB922014817","BB92",750.113636363636
"2727","BB922014817_W6","BB922014817","BB92",559.090909090909
"2728","BB922014817_W7","BB922014817","BB92",326.136363636364
"2729","BB922014817_W8","BB922014817","BB92",223.636363636364
"2730","BB922014817_W9","BB922014817","BB92",69.8863636363636
"2731","BB922014817_W10","BB922014817","BB92",0
"2732","BB922014817_W11","BB922014817","BB92",0
"2733","BB922014719_W1","BB922014719","BB92",77.5
"2734","BB922014719_W2","BB922014719","BB92",1815
"2735","BB922014719_W3","BB922014719","BB92",3400
"2736","BB922014719_W4","BB922014719","BB92",2400
"2737","BB922014719_W5","BB922014719","BB92",2400
"2738","BB922014719_W6","BB922014719","BB92",2650
"2739","BB922014719_W7","BB922014719","BB92",2300
"2740","BB922014719_W8","BB922014719","BB92",1010
"2741","BB922014719_W9","BB922014719","BB92",1000
"2742","BB922014719_W10","BB922014719","BB92",1050
"2743","BB922014719_W11","BB922014719","BB92",1050
"2744","BB922014720_W1","BB922014720","BB92",123
"2745","BB922014720_W2","BB922014720","BB92",123
"2746","BB922014720_W3","BB922014720","BB92",123
"2747","BB922014720_W4","BB922014720","BB92",404.372549019608
"2748","BB922014720_W5","BB922014720","BB92",196.960784313725
"2749","BB922014720_W6","BB922014720","BB92",237.156862745098
"2750","BB922014720_W7","BB922014720","BB92",3
"2751","BB922014720_W8","BB922014720","BB92",747.647058823529
"2752","BB922014720_W9","BB922014720","BB92",944.607843137255
"2753","BB922014720_W10","BB922014720","BB92",1105.39215686275
"2754","BB922014720_W11","BB922014720","BB92",1125.49019607843
"2755","BB922014721_W1","BB922014721","BB92",4000
"2756","BB922014721_W2","BB922014721","BB92",4000
"2757","BB922014721_W3","BB922014721","BB92",0
"2758","BB922014721_W4","BB922014721","BB92",0
"2759","BB922014721_W5","BB922014721","BB92",310
"2760","BB922014721_W6","BB922014721","BB92",310
"2761","BB922014721_W7","BB922014721","BB92",313
"2762","BB922014721_W8","BB922014721","BB92",260
"2763","BB922014721_W9","BB922014721","BB92",260
"2764","BB922014721_W10","BB922014721","BB92",0
"2765","BB922014721_W11","BB922014721","BB92",0
"2766","CHEM2014719_W1","CHEM2014719","CHEM",0
"2767","CHEM2014719_W2","CHEM2014719","CHEM",3
"2768","CHEM2014719_W3","CHEM2014719","CHEM",0
"2769","CHEM2014719_W4","CHEM2014719","CHEM",0
"2770","CHEM2014719_W5","CHEM2014719","CHEM",0
"2771","CHEM2014719_W6","CHEM2014719","CHEM",0
"2772","CHEM2014719_W7","CHEM2014719","CHEM",0
"2773","CHEM2014719_W8","CHEM2014719","CHEM",0
"2774","CHEM2014719_W9","CHEM2014719","CHEM",0
"2775","CHEM2014719_W10","CHEM2014719","CHEM",0
"2776","CHEM2014719_W11","CHEM2014719","CHEM",0
"2777","CHEM2014720_W1","CHEM2014720","CHEM",0
"2778","CHEM2014720_W2","CHEM2014720","CHEM",0
"2779","CHEM2014720_W3","CHEM2014720","CHEM",9
"2780","CHEM2014720_W4","CHEM2014720","CHEM",0
"2781","CHEM2014720_W5","CHEM2014720","CHEM",0
"2782","CHEM2014720_W6","CHEM2014720","CHEM",0
"2783","CHEM2014720_W7","CHEM2014720","CHEM",12
"2784","CHEM2014720_W8","CHEM2014720","CHEM",12
"2785","CHEM2014720_W9","CHEM2014720","CHEM",12
"2786","CHEM2014720_W10","CHEM2014720","CHEM",12
"2787","CHEM2014720_W11","CHEM2014720","CHEM",0
"2788","KENN2014719_W1","KENN2014719","KENN",0
"2789","KENN2014719_W2","KENN2014719","KENN",0
"2790","KENN2014719_W3","KENN2014719","KENN",0
"2791","KENN2014719_W4","KENN2014719","KENN",0
"2792","KENN2014719_W5","KENN2014719","KENN",1
"2793","KENN2014719_W6","KENN2014719","KENN",1
"2794","KENN2014719_W7","KENN2014719","KENN",0
"2795","KENN2014719_W8","KENN2014719","KENN",0
"2796","KENN2014719_W9","KENN2014719","KENN",0
"2797","KENN2014719_W10","KENN2014719","KENN",0
"2798","KENN2014719_W11","KENN2014719","KENN",0
"2799","KENN2014719_W12","KENN2014719","KENN",0
"2800","KENN2014815_W1","KENN2014815","KENN",257
"2801","KENN2014815_W2","KENN2014815","KENN",257
"2802","KENN2014815_W3","KENN2014815","KENN",257
"2803","KENN2014815_W4","KENN2014815","KENN",373
"2804","KENN2014815_W5","KENN2014815","KENN",373
"2805","KENN2014815_W6","KENN2014815","KENN",373
"2806","KENN2014815_W7","KENN2014815","KENN",373
"2807","KENN2014815_W8","KENN2014815","KENN",125
"2808","KENN2014815_W9","KENN2014815","KENN",225
"2809","KENN2014815_W10","KENN2014815","KENN",150
"2810","KENN2014816_W1","KENN2014816","KENN",78
"2811","KENN2014816_W2","KENN2014816","KENN",94
"2812","KENN2014816_W3","KENN2014816","KENN",106
"2813","KENN2014816_W4","KENN2014816","KENN",113
"2814","KENN2014816_W5","KENN2014816","KENN",388
"2815","KENN2014816_W6","KENN2014816","KENN",535
"2816","KENN2014816_W7","KENN2014816","KENN",535
"2817","KENN2014816_W8","KENN2014816","KENN",570
"2818","KENN2014816_W9","KENN2014816","KENN",490
"2819","KENN2014816_W10","KENN2014816","KENN",530
"2820","KENN2014816_W11","KENN2014816","KENN",155
"2821","PIPE2014719_W1","PIPE2014719","PIPE",0
"2822","PIPE2014719_W2","PIPE2014719","PIPE",0
"2823","PIPE2014719_W3","PIPE2014719","PIPE",0
"2824","PIPE2014719_W4","PIPE2014719","PIPE",0
"2825","PIPE2014719_W5","PIPE2014719","PIPE",0
"2826","PIPE2014719_W6","PIPE2014719","PIPE",0
"2827","PIPE2014719_W7","PIPE2014719","PIPE",0
"2828","PIPE2014719_W8","PIPE2014719","PIPE",0
"2829","PIPE2014719_W9","PIPE2014719","PIPE",0
"2830","PIPE2014720_W1","PIPE2014720","PIPE",0
"2831","PIPE2014720_W2","PIPE2014720","PIPE",0
